,mic
1251,0.1439124620291704
1252,0.16573496621423786
1253,0.15336799706371
1254,0.183220105347543
1255,0.183220105347543
1256,0.1439124620291704
1257,0.15336799706371
1258,0.15336799706371
1259,0.14921969021207265
1260,0.16166201096160954
1261,0.16166201096160954
1262,0.1785856204141153
1263,0.1775617960946416
1264,0.17750470523144668
1265,0.1771846842095226
1266,0.18003204902283762
1267,0.16395216015203448
1268,0.1771846842095226
1269,0.1775617960946416
1270,0.1782462664062347
1271,0.16941811784249178
1272,0.16068657383728374
1273,0.19048458577322538
1274,0.19048458577322538
1275,0.16166201096160954
1276,0.16068657383728374
1277,0.16068657383728374
1278,0.183220105347543
1279,0.1685500132185739
1280,0.1685500132185739
1281,0.22250104923338945
1282,0.18315733580713903
1283,0.19704559163708144
1284,0.19704559163708144
1285,0.1685500132185739
1286,0.18315733580713903
1287,0.18315733580713903
1288,0.19048458577322538
1289,0.1499559781537333
1290,0.1499559781537333
1291,0.2314156104080787
1292,0.15169495198234106
1293,0.16157412106092187
1294,0.16157412106092187
1295,0.1499559781537333
1296,0.15169495198234106
1297,0.15169495198234106
1298,0.19704559163708144
1299,0.19888540124815207
1300,0.19888540124815207
1301,0.22593403498395867
1302,0.15412419236405592
1303,0.15829689948542414
1304,0.15829689948542414
1305,0.19888540124815207
1306,0.15412419236405592
1307,0.15412419236405592
1308,0.16157412106092187
1309,0.17773789446230456
1310,0.17773789446230456
1311,0.16890563869666805
1312,0.16188481815915098
1313,0.15967597606993522
1314,0.15967597606993522
1315,0.17773789446230456
1316,0.16188481815915098
1317,0.16188481815915098
1318,0.15829689948542414
1319,0.1688878059858748
1320,0.1688878059858748
1321,0.17614564455157672
1322,0.1627059653385333
1323,0.16591684002776827
1324,0.16591684002776827
1325,0.1688878059858748
1326,0.1627059653385333
1327,0.1627059653385333
1328,0.15967597606993522
1329,0.196327552907625
1330,0.196327552907625
1331,0.16932790399626702
1332,0.1572671462250097
1333,0.20387544990909393
1334,0.20387544990909393
1335,0.196327552907625
1336,0.1572671462250097
1337,0.1572671462250097
1338,0.16591684002776827
1339,0.17608775992032238
1340,0.17608775992032238
1341,0.20771044217973525
1342,0.17763560833822856
1343,0.18860034555687843
1344,0.18860034555687843
1345,0.17608775992032238
1346,0.17763560833822856
1347,0.17763560833822856
1348,0.20387544990909393
1349,0.17470115360970898
1350,0.17470115360970898
1351,0.2144020197888853
1352,0.15285718939707585
1353,0.19147563856520436
1354,0.19147563856520436
1355,0.17470115360970898
1356,0.15285718939707585
1357,0.15285718939707585
1358,0.18860034555687843
1359,0.18560662214663998
1360,0.18560662214663998
1361,0.2099549187326581
1362,0.1594232424461372
1363,0.15308250066493562
1364,0.15308250066493562
1365,0.18560662214663998
1366,0.1594232424461372
1367,0.1594232424461372
1368,0.19147563856520436
1369,0.16687714708627235
1370,0.16687714708627235
1371,0.19298393359237775
1372,0.1745855176701345
1373,0.17966669033371543
1374,0.1782462664062347
1375,0.1745855176701345
1376,0.18003204902283762
1377,0.1490390331366248
1378,0.14491519716380588
1379,0.18219417303926644
1380,0.17059633357931897
1381,0.17059633357931897
1382,0.16687714708627235
1383,0.18219417303926644
1384,0.18219417303926644
1385,0.15308250066493562
1386,0.16462759628069393
1387,0.16462759628069393
1388,0.1551026925334349
1389,0.16007498853979488
1390,0.16692832802594584
1391,0.16692832802594584
1392,0.16462759628069393
1393,0.16007498853979488
1394,0.16007498853979488
1395,0.17059633357931897
1396,0.1562151707048954
1397,0.1562151707048954
1398,0.15337700387422284
1399,0.18098875760199937
1400,0.1721045226694854
1401,0.1721045226694854
1402,0.1562151707048954
1403,0.18098875760199937
1404,0.18098875760199937
1405,0.16692832802594584
1406,0.17490592844626118
1407,0.17490592844626118
1408,0.22319429541346805
1409,0.17421864233196394
1410,0.17094733702838902
1411,0.17094733702838902
1412,0.17490592844626118
1413,0.17421864233196394
1414,0.17421864233196394
1415,0.1721045226694854
1416,0.15606777262997798
1417,0.15606777262997798
1418,0.20190912406894018
1419,0.18388980150880985
1420,0.1836919401883232
1421,0.1836919401883232
1422,0.15606777262997798
1423,0.18388980150880985
1424,0.18388980150880985
1425,0.17094733702838902
1426,0.17542186512547936
1427,0.17542186512547936
1428,0.22310406862881269
1429,0.16486520262991794
1430,0.1695425209387653
1431,0.1695425209387653
1432,0.17542186512547936
1433,0.16486520262991794
1434,0.16486520262991794
1435,0.1836919401883232
1436,0.16005513373077834
1437,0.16005513373077834
1438,0.16299181242358224
1439,0.16637962176619855
1440,0.16637962176619855
1441,0.16005513373077834
1442,0.16299181242358224
1443,0.16299181242358224
1444,0.1695425209387653
1445,0.1629562311126431
1446,0.1629562311126431
1447,0.1773048642221798
1448,0.16251383369487096
1449,0.16251383369487096
1450,0.1629562311126431
1451,0.1773048642221798
1452,0.1773048642221798
1453,0.16637962176619855
1454,0.17474556034229238
1455,0.17474556034229238
1456,0.18699818572436586
1457,0.1881999318241775
1458,0.1881999318241775
1459,0.17474556034229238
1460,0.18699818572436586
1461,0.18699818572436586
1462,0.16251383369487096
1463,0.14099495455117894
1464,0.14099495455117894
1465,0.17699772508043965
1466,0.17449589095408133
1467,0.19980383967474385
1468,0.19980383967474385
1469,0.14099495455117894
1470,0.17449589095408133
1471,0.17449589095408133
1472,0.1881999318241775
1473,0.1723862862362344
1474,0.1723862862362344
1475,0.2051724012086108
1476,0.19825672823206444
1477,0.1828703755079628
1478,0.1490390331366248
1479,0.19825672823206444
1480,0.17966669033371543
1481,0.16691265661243648
1482,0.18355810297354994
1483,0.1677744147156322
1484,0.1904258623914037
1485,0.1904258623914037
1486,0.1723862862362344
1487,0.1677744147156322
1488,0.1677744147156322
1489,0.19980383967474385
1490,0.1591890512567978
1491,0.1591890512567978
1492,0.18355810297354994
1493,0.18441411030480218
1494,0.19121480399104346
1495,0.19121480399104346
1496,0.1591890512567978
1497,0.18441411030480218
1498,0.18441411030480218
1499,0.1904258623914037
1500,0.16864963724795243
1501,0.16864963724795243
1502,0.17481851190820694
1503,0.16844393052770062
1504,0.16844393052770062
1505,0.16864963724795243
1506,0.17481851190820694
1507,0.17481851190820694
1508,0.19121480399104346
1509,0.18254501283755994
1510,0.18254501283755994
1511,0.19879595365969513
1512,0.17138189771532186
1513,0.17138189771532186
1514,0.18254501283755994
1515,0.19879595365969513
1516,0.19879595365969513
1517,0.16844393052770062
1518,0.18274335108557493
1519,0.18274335108557493
1520,0.15255357030477082
1521,0.17226121295154168
1522,0.17226121295154168
1523,0.18274335108557493
1524,0.15255357030477082
1525,0.15255357030477082
1526,0.17138189771532186
1527,0.19634818559989045
1528,0.19634818559989045
1529,0.1823962998746917
1530,0.1653952902609578
1531,0.20931741889442093
1532,0.20931741889442093
1533,0.19634818559989045
1534,0.1653952902609578
1535,0.1653952902609578
1536,0.17226121295154168
1537,0.15942500843450563
1538,0.15942500843450563
1539,0.1823962998746917
1540,0.1640849899545781
1541,0.17797654094679918
1542,0.17797654094679918
1543,0.15942500843450563
1544,0.1640849899545781
1545,0.1640849899545781
1546,0.20931741889442093
1547,0.17251514865533144
1548,0.17251514865533144
1549,0.1807955378554357
1550,0.17191785511783486
1551,0.18348318789430088
1552,0.18348318789430088
1553,0.17251514865533144
1554,0.17191785511783486
1555,0.17191785511783486
1556,0.17797654094679918
1557,0.15981498510935932
1558,0.15981498510935932
1559,0.1712569637124314
1560,0.16369983478880443
1561,0.16369983478880443
1562,0.15981498510935932
1563,0.1712569637124314
1564,0.1712569637124314
1565,0.18348318789430088
1566,0.1876655754209833
1567,0.1876655754209833
1568,0.17476589676506454
1569,0.16858901345962912
1570,0.16858901345962912
1571,0.1876655754209833
1572,0.17476589676506454
1573,0.17476589676506454
1574,0.16369983478880443
1575,0.182576675965313
1576,0.182576675965313
1577,0.20168952130785678
1578,0.17135742234074006
1579,0.17148201116141962
1580,0.16691265661243648
1581,0.17135742234074006
1582,0.1828703755079628
1583,0.16414640665292865
1584,0.18536619522900116
1585,0.17886607538431962
1586,0.17886607538431962
1587,0.182576675965313
1588,0.18536619522900116
1589,0.18536619522900116
1590,0.16858901345962912
1591,0.16302641820005626
1592,0.16302641820005626
1593,0.16244680822454824
1594,0.17044037022913677
1595,0.20180968463340163
1596,0.20180968463340163
1597,0.16302641820005626
1598,0.17044037022913677
1599,0.17044037022913677
1600,0.17886607538431962
1601,0.16346285090157928
1602,0.16346285090157928
1603,0.15316650511497543
1604,0.20587063928251847
1605,0.17552202112824675
1606,0.16346285090157928
1607,0.20587063928251847
1608,0.20587063928251847
1609,0.20180968463340163
1610,0.17611025019751889
1611,0.17611025019751889
1612,0.1518963424887117
1613,0.20468792358169421
1614,0.1930628126246316
1615,0.17611025019751889
1616,0.20468792358169421
1617,0.17552202112824675
1618,0.16942438866479032
1619,0.20315626602316028
1620,0.16591679587368485
1621,0.19747544616090204
1622,0.16942438866479032
1623,0.16591679587368485
1624,0.1930628126246316
1625,0.17726370097531335
1626,0.20794619419685764
1627,0.17864647377162293
1628,0.1787790378663694
1629,0.17726370097531335
1630,0.17864647377162293
1631,0.19747544616090204
1632,0.17221383551468103
1633,0.20315626602316028
1634,0.16873628123375517
1635,0.19310156916725554
1636,0.17221383551468103
1637,0.16873628123375517
1638,0.1787790378663694
1639,0.18403537127707142
1640,0.17832306438177212
1641,0.17620552176678766
1642,0.21423079535786124
1643,0.18403537127707142
1644,0.17620552176678766
1645,0.19310156916725554
1646,0.17198123686310418
1647,0.18940179686475336
1648,0.17593422332279623
1649,0.20749114353287698
1650,0.17198123686310418
1651,0.17593422332279623
1652,0.21423079535786124
1653,0.18451129133245817
1654,0.20711176384088795
1655,0.1909653271417811
1656,0.234071692762118
1657,0.18451129133245817
1658,0.1909653271417811
1659,0.20749114353287698
1660,0.20751595253152602
1661,0.1801750399818418
1662,0.17882538915470386
1663,0.2026602848116317
1664,0.16414640665292865
1665,0.17882538915470386
1666,0.17148201116141962
1667,0.16926755304011737
1668,0.16875748683333763
1669,0.17847454819775388
1670,0.19594830016059975
1671,0.16926755304011737
1672,0.17847454819775388
1673,0.2026602848116317
1674,0.16887484982795714
1675,0.18564010074062132
1676,0.22203306520357952
1677,0.17790055855418446
1678,0.16887484982795714
1679,0.22203306520357952
1680,0.19594830016059975
1681,0.1558330113489001
1682,0.18569010740544797
1683,0.19466923790055185
1684,0.1921389732231143
1685,0.1558330113489001
1686,0.19466923790055185
1687,0.17790055855418446
1688,0.16001740048485727
1689,0.1692855350658436
1690,0.18018855508496945
1691,0.1878955326476523
1692,0.18018855508496945
1693,0.16390321974002275
1694,0.1878955326476523
1695,0.20646614391916768
1696,0.16390321974002275
1697,0.17808049140083348
1698,0.17808049140083348
1699,0.1715910847367494
1700,0.17699772508043965
1701,0.18355810297354994
1702,0.18355810297354994
1703,0.17699772508043965
1704,0.17699772508043965
1705,0.18355810297354994
1706,0.18355810297354994
1707,0.20190912406894018
1708,0.22310406862881269
1709,0.20801251066218504
1710,0.23252722042857885
1711,0.23252722042857885
1712,0.1662037293088276
1713,0.20801251066218504
1714,0.20801251066218504
1715,0.1832550427249532
1716,0.22600944552852478
1717,0.22600944552852478
1718,0.22319429541346805
1719,0.22310406862881269
1720,0.22310406862881269
1721,0.1551026925334349
1722,0.22319429541346805
1723,0.22319429541346805
1724,0.15337700387422284
1725,0.20190912406894018
1726,0.20190912406894018
1727,0.16369732730745992
1728,0.2001569569674992
1729,0.18622921146618462
1730,0.18622921146618462
1731,0.17790117680515455
1732,0.2001569569674992
1733,0.2001569569674992
1734,0.19991000402719725
1735,0.19750928085733607
1736,0.19750928085733607
1737,0.14427161730347685
1738,0.18786575497827257
1739,0.20984852657047878
1740,0.20984852657047878
1741,0.16043443946649236
1742,0.18786575497827257
1743,0.18786575497827257
1744,0.16422286054315344
1745,0.20222009606595331
1746,0.20222009606595331
1747,0.1959293924759554
1748,0.20646614391916768
1749,0.20646614391916768
1750,0.16670374393426146
1751,0.1959293924759554
1752,0.1959293924759554
1753,0.15696904552998245
1754,0.2017262476881074
1755,0.2017262476881074
1756,0.19298393359237775
1757,0.20168952130785678
1758,0.20168952130785678
1759,0.16583807543320908
1760,0.19298393359237775
1761,0.19298393359237775
1762,0.17750470523144668
1763,0.2051724012086108
1764,0.2051724012086108
1765,0.18569010740544797
1766,0.19974421586721214
1767,0.19974421586721214
1768,0.16875748683333763
1769,0.18569010740544797
1770,0.18569010740544797
1771,0.18564010074062132
1772,0.16810512457414534
1773,0.16810512457414534
1774,0.22799426044784582
1775,0.21995087247634623
1776,0.21995087247634623
1777,0.1618283646734169
1778,0.22799426044784582
1779,0.22799426044784582
1780,0.15881339103679848
1781,0.20777414084708962
1782,0.20777414084708962
1783,0.22250104923338945
1784,0.22593403498395867
1785,0.22593403498395867
1786,0.16573496621423786
1787,0.22250104923338945
1788,0.22250104923338945
1789,0.16941811784249178
1790,0.2314156104080787
1791,0.2314156104080787
1792,0.16305961008064387
1793,0.20771044217973525
1794,0.2099549187326581
1795,0.2099549187326581
1796,0.17614564455157672
1797,0.20771044217973525
1798,0.20771044217973525
1799,0.16932790399626702
1800,0.2144020197888853
1801,0.2144020197888853
1802,0.16900687885753482
1803,0.1832550427249532
1804,0.1832550427249532
1805,0.1693588879450779
1806,0.16900687885753482
1807,0.16900687885753482
1808,0.16434279789420084
1809,0.1662037293088276
1810,0.1662037293088276
1811,0.14491519716380588
1812,0.15337700387422284
1813,0.2144020197888853
1814,0.14491519716380588
1815,0.14491519716380588
1816,0.2099549187326581
1817,0.1551026925334349
1818,0.15337700387422284
1819,0.19460136722485571
1820,0.17934443673786332
1821,0.19991000402719725
1822,0.19991000402719725
1823,0.22600944552852478
1824,0.17934443673786332
1825,0.17934443673786332
1826,0.23252722042857885
1827,0.17790117680515455
1828,0.17790117680515455
1829,0.1374730412330264
1830,0.15724467575938422
1831,0.16422286054315344
1832,0.16422286054315344
1833,0.19750928085733607
1834,0.15724467575938422
1835,0.15724467575938422
1836,0.18622921146618462
1837,0.16043443946649236
1838,0.16043443946649236
1839,0.16336250857744877
1840,0.15696904552998245
1841,0.15696904552998245
1842,0.20222009606595331
1843,0.16336250857744877
1844,0.16336250857744877
1845,0.20984852657047878
1846,0.16670374393426146
1847,0.16670374393426146
1848,0.1692855350658436
1849,0.17750470523144668
1850,0.17750470523144668
1851,0.2017262476881074
1852,0.1692855350658436
1853,0.1692855350658436
1854,0.20646614391916768
1855,0.16583807543320908
1856,0.16583807543320908
1857,0.1801750399818418
1858,0.18564010074062132
1859,0.18564010074062132
1860,0.2051724012086108
1861,0.1801750399818418
1862,0.1801750399818418
1863,0.20168952130785678
1864,0.16875748683333763
1865,0.16875748683333763
1866,0.16177126769681535
1867,0.15881339103679848
1868,0.15881339103679848
1869,0.16810512457414534
1870,0.16177126769681535
1871,0.16177126769681535
1872,0.19974421586721214
1873,0.1618283646734169
1874,0.1618283646734169
1875,0.14709347169884127
1876,0.16941811784249178
1877,0.16941811784249178
1878,0.20777414084708962
1879,0.14709347169884127
1880,0.14709347169884127
1881,0.21995087247634623
1882,0.16573496621423786
1883,0.16573496621423786
1884,0.16890563869666805
1885,0.16932790399626702
1886,0.16932790399626702
1887,0.2314156104080787
1888,0.16890563869666805
1889,0.16890563869666805
1890,0.22593403498395867
1891,0.17614564455157672
1892,0.17614564455157672
1893,0.15172491550829717
1894,0.16305961008064387
1895,0.16305961008064387
1896,0.18905717437935027
1897,0.16291867547944763
1898,0.17271813683612075
1899,0.17271813683612075
1900,0.14066388252553472
1901,0.16291867547944763
1902,0.16291867547944763
1903,0.1545222320640958
1904,0.17763050856472887
1905,0.17763050856472887
1906,0.1715910847367494
1907,0.1715910847367494
1908,0.15724467575938422
1909,0.1771431438321448
1910,0.18100053938077032
1911,0.1663828362370715
1912,0.1771431438321448
1913,0.1643412295429942
1914,0.18668033736665857
1915,0.18622921146618462
1916,0.1739779485898426
1917,0.1643412295429942
1918,0.1739779485898426
1919,0.17766254056171765
1920,0.1663828362370715
1921,0.16900687885753482
1922,0.1598574780070658
1923,0.15486496513943035
1924,0.15486496513943035
1925,0.19616099299663278
1926,0.1598574780070658
1927,0.1598574780070658
1928,0.18056540285488035
1929,0.15486496513943035
1930,0.15486496513943035
1931,0.16434279789420084
1932,0.18342362364804643
1933,0.18056540285488035
1934,0.18056540285488035
1935,0.15846555050369587
1936,0.18342362364804643
1937,0.18342362364804643
1938,0.16016772896307313
1939,0.19616099299663278
1940,0.19616099299663278
1941,0.1693588879450779
1942,0.16016772896307313
1943,0.16016772896307313
1944,0.16016772896307313
1945,0.18975449857757778
1946,0.16016772896307313
1947,0.16016772896307313
1948,0.18941282845791557
1949,0.15846555050369587
1950,0.15846555050369587
1951,0.16531417826231948
1952,0.2009480383895186
1953,0.18941282845791557
1954,0.18941282845791557
1955,0.19531513214080717
1956,0.2009480383895186
1957,0.2009480383895186
1958,0.19536978850883333
1959,0.18975449857757778
1960,0.18975449857757778
1961,0.1832550427249532
1962,0.1695859858623459
1963,0.1695859858623459
1964,0.1695859858623459
1965,0.15324596834307289
1966,0.1695859858623459
1967,0.1695859858623459
1968,0.16910170502689326
1969,0.1695859858623459
1970,0.1695859858623459
1971,0.1662037293088276
1972,0.15837159852375665
1973,0.16910170502689326
1974,0.16910170502689326
1975,0.15486496513943035
1976,0.15837159852375665
1977,0.15837159852375665
1978,0.15486496513943035
1979,0.15324596834307289
1980,0.15324596834307289
1981,0.22600944552852478
1982,0.16784270742564644
1983,0.16784270742564644
1984,0.16784270742564644
1985,0.17115328688119738
1986,0.16784270742564644
1987,0.16784270742564644
1988,0.17661984152809615
1989,0.1695859858623459
1990,0.1695859858623459
1991,0.20801251066218504
1992,0.16482867695699738
1993,0.17661984152809615
1994,0.17661984152809615
1995,0.1695859858623459
1996,0.16482867695699738
1997,0.16482867695699738
1998,0.1695859858623459
1999,0.17115328688119738
2000,0.17115328688119738
2001,0.17934443673786332
2002,0.17739313463683615
2003,0.17739313463683615
2004,0.17739313463683615
2005,0.16269841416704353
2006,0.17739313463683615
2007,0.17739313463683615
2008,0.16675009737996704
2009,0.1776595470114488
2010,0.1776595470114488
2011,0.23252722042857885
2012,0.1656651625410708
2013,0.16675009737996704
2014,0.16675009737996704
2015,0.1695859858623459
2016,0.1656651625410708
2017,0.1656651625410708
2018,0.16784270742564644
2019,0.16269841416704353
2020,0.16269841416704353
2021,0.19991000402719725
2022,0.13573589796847849
2023,0.13573589796847849
2024,0.16231278019336765
2025,0.16848318394631465
2026,0.1995548934247415
2027,0.19536978850883333
2028,0.19536978850883333
2029,0.1995548934247415
2030,0.1995548934247415
2031,0.19531513214080717
2032,0.19531513214080717
2033,0.16422286054315344
2034,0.17845871324434306
2035,0.17845871324434306
2036,0.17179034295640289
2037,0.17845871324434306
2038,0.17179034295640289
2039,0.17559789056283864
2040,0.16043443946649236
2041,0.17179034295640289
2042,0.17179034295640289
2043,0.18668033736665857
2044,0.17179034295640289
2045,0.18100053938077032
2046,0.17179034295640289
2047,0.16847667860889548
2048,0.1440969099466068
2049,0.16244680822454824
2050,0.1518963424887117
2051,0.1518963424887117
2052,0.16244680822454824
2053,0.16244680822454824
2054,0.15316650511497543
2055,0.15316650511497543
2056,0.15094981487373585
2057,0.1823962998746917
2058,0.1807955378554357
2059,0.1823962998746917
2060,0.1823962998746917
2061,0.17226731162343792
2062,0.15165024618059242
2063,0.1734679262476544
2064,0.15165024618059242
2065,0.15165024618059242
2066,0.15165024618059242
2067,0.17392379717957096
2068,0.15165024618059242
2069,0.15165024618059242
2070,0.1732269413652037
2071,0.17226731162343792
2072,0.17226731162343792
2073,0.1582083714319984
2074,0.16443477626040243
2075,0.1732269413652037
2076,0.1732269413652037
2077,0.16443477626040243
2078,0.16443477626040243
2079,0.17392379717957096
2080,0.17392379717957096
2081,0.19215814929726172
2082,0.1823874508788772
2083,0.20515579140614582
2084,0.17832306438177212
2085,0.20711176384088795
2086,0.20711176384088795
2087,0.20794619419685764
2088,0.17832306438177212
2089,0.17832306438177212
2090,0.20315626602316028
2091,0.18940179686475336
2092,0.18940179686475336
2093,0.1872335355521228
2094,0.20515579140614582
2095,0.20515579140614582
2096,0.1908206601099634
2097,0.1872335355521228
2098,0.1872335355521228
2099,0.18105929034211737
2100,0.1823874508788772
2101,0.1823874508788772
2102,0.18453127030730787
2103,0.20315626602316028
2104,0.20315626602316028
2105,0.20315626602316028
2106,0.15316650511497543
2107,0.20315626602316028
2108,0.20315626602316028
2109,0.1518963424887117
2110,0.20794619419685764
2111,0.20794619419685764
2112,0.1798170221794953
2113,0.18105929034211737
2114,0.18105929034211737
2115,0.18940179686475336
2116,0.1798170221794953
2117,0.1798170221794953
2118,0.20711176384088795
2119,0.1908206601099634
2120,0.1908206601099634
2121,0.1823962998746917
2122,0.2026891912444182
2123,0.18905717437935027
2124,0.2026891912444182
2125,0.16336250857744877
2126,0.17973852488247244
2127,0.17973852488247244
2128,0.1653838695342274
2129,0.17973852488247244
2130,0.182544014965667
2131,0.17973852488247244
2132,0.20984852657047878
2133,0.1823962998746917
2134,0.182544014965667
2135,0.1823962998746917
2136,0.1653838695342274
2137,0.15696904552998245
2138,0.16520837816568987
2139,0.16520837816568987
2140,0.16451031516064013
2141,0.16520837816568987
2142,0.16521061627376352
2143,0.17162444857390238
2144,0.16670374393426146
2145,0.16521061627376352
2146,0.16521061627376352
2147,0.17973852488247244
2148,0.16521061627376352
2149,0.17973852488247244
2150,0.16451031516064013
2151,0.2017262476881074
2152,0.17437915642576549
2153,0.17808049140083348
2154,0.1595324531177437
2155,0.17437915642576549
2156,0.16816801747986013
2157,0.17808049140083348
2158,0.1959293924759554
2159,0.15689096270113667
2160,0.16816801747986013
2161,0.17162444857390238
2162,0.15689096270113667
2163,0.16520837816568987
2164,0.1595324531177437
2165,0.1859111382106022
2166,0.16847667860889548
2167,0.16847667860889548
2168,0.1859111382106022
2169,0.1859111382106022
2170,0.1732461368986319
2171,0.1732461368986319
2172,0.20222009606595331
2173,0.1941669846804219
2174,0.1894655432852437
2175,0.18786575497827257
2176,0.18282126793847212
2177,0.1894655432852437
2178,0.17559789056283864
2179,0.18282126793847212
2180,0.17845871324434306
2181,0.1941669846804219
2182,0.1823962998746917
2183,0.1807955378554357
2184,0.1807955378554357
2185,0.1823962998746917
2186,0.1823962998746917
2187,0.1823962998746917
2188,0.1823962998746917
2189,0.19750928085733607
2190,0.17766254056171765
2191,0.2001569569674992
2192,0.13573589796847849
2193,0.18355810297354994
2194,0.18355810297354994
2195,0.1715910847367494
2196,0.15294325478054951
2197,0.1545222320640958
2198,0.1545222320640958
2199,0.15172491550829717
2200,0.15294325478054951
2201,0.15294325478054951
2202,0.1861988811465303
2203,0.14066388252553472
2204,0.14066388252553472
2205,0.1859111382106022
2206,0.16369732730745992
2207,0.14427161730347685
2208,0.14427161730347685
2209,0.16369732730745992
2210,0.16369732730745992
2211,0.19460136722485571
2212,0.1374730412330264
2213,0.1374730412330264
2214,0.1732461368986319
2215,0.1374730412330264
2216,0.14427161730347685
2217,0.19460136722485571
2218,0.19460136722485571
2219,0.17763050856472887
2220,0.17271813683612075
2221,0.03762236032227817
2222,0.1951220328735429
2223,0.1573763286282202
2224,0.15547374886473073
2225,0.17051357820175808
2226,0.1661245698555407
2227,0.16192517039559348
2228,0.15705474767456695
2229,0.15579170137606868
2230,0.18226289804658352
2231,0.14630259926534359
2232,0.16202099381002863
2233,0.1639340257282354
2234,0.16092855348760784
2235,0.16821936218173222
2236,0.15270224508107377
2237,0.22779370329005222
2238,0.23891554315662322
2239,0.24621886989646113
2240,0.17901070641161945
2241,0.17002805101688626
2242,0.19055178196061642
2243,0.1550644504179549
2244,0.18623252360591228
2245,0.1884289251973127
2246,0.17324008623522458
2247,0.16754517915279102
2248,0.15852140483826477
2249,0.16741661556901694
2250,0.15245022933834512
2251,0.1524342357005303
2252,0.15620313916563328
2253,0.17257804168460447
2254,0.14500545815091428
2255,0.13385795266572012
2256,0.12996837198886374
2257,0.13320313954875704
2258,0.1307710347627169
2259,0.13454745247790514
2260,0.145462571456877
2261,0.13703701328836967
2262,0.15323340682494346
2263,0.1558857281606281
2264,0.18273600734227421
2265,0.18019377652181917
2266,0.18179826405020943
2267,0.052915080344846925
2268,0.052915080344846925
2269,0.052915080344846925
2270,0.12740179883423536
2271,0.14157607729704874
2272,0.12887702314573826
2273,0.12401289208724921
2274,0.14886686323472176
2275,0.1457767915740718
2276,0.14022941377844378
2277,0.14022941377844378
2278,0.14022941377844378
2279,0.1490112043850155
2280,0.14022941377844378
2281,0.14883280825958065
2282,0.14022941377844378
2283,0.13914785625594997
2284,0.15392026859582822
2285,0.15081911615333307
2286,0.1411881745070556
2287,0.1494473498522387
2288,0.1311031744906809
2289,0.15455051913918522
2290,0.15054774065308854
2291,0.15455078370184372
2292,0.1544539657285062
2293,0.15966785408476325
2294,0.156824934628997
2295,0.18419118956839506
2296,0.1606307216341621
2297,0.16204560004093171
2298,0.13955978615008355
2299,0.16527387858214976
2300,0.13359012157647657
2301,0.14874087401119038
2302,0.1646880627410233
2303,0.1492935120584902
2304,0.18406688391955714
2305,0.15971980421596962
2306,0.16633754357351788
2307,0.15904282107123321
2308,0.1359737455972807
2309,0.1523876942784659
2310,0.15310168673391533
2311,0.15240970536894988
2312,0.23886785228111185
2313,0.26273419544968046
2314,0.2584658706924663
2315,0.15889543818383262
2316,0.15140093754937192
2317,0.1606924422880881
2318,0.1863343200987761
2319,0.1520539023742393
2320,0.15539075465968205
2321,0.15687442743188154
2322,0.1498456344028826
2323,0.14764021457237864
2324,0.14354813369844377
2325,0.15807132782869765
2326,0.16104035854896376
2327,0.17094368006979702
2328,0.16314920191641405
2329,0.15279427123145908
2330,0.14524998393678468
2331,0.1457767915740718
2332,0.14686709388082628
2333,0.14509207144534278
2334,0.1572995251925341
2335,0.159207355136387
2336,0.16036971149312368
2337,0.13556799264384273
2338,0.14783455111222132
2339,0.13785219269744048
2340,0.13486365776339151
2341,0.15342532492844205
2342,0.14841253169384694
2343,0.13990014152431843
2344,0.141147365096425
2345,0.1565885970869484
2346,0.1428346989793096
2347,0.13929239347551822
2348,0.14225155262295458
2349,0.15905654175217096
2350,0.17024995171664437
2351,0.14587822678845602
2352,0.14498736592912467
2353,0.1410364360181201
2354,0.15274477936014572
2355,0.1591843584173047
2356,0.1562037064006021
2357,0.17833547818935477
2358,0.1628995107446226
2359,0.16049547374768605
2360,0.15006689937857817
2361,0.15087651559488716
2362,0.15622620319810257
2363,0.14762388986616334
2364,0.15776313645786463
2365,0.16576277221398789
2366,0.18118475463118705
2367,0.16830607719476864
2368,0.1763866265223408
2369,0.17377464241652374
2370,0.16891567718785683
2371,0.18084132299369104
2372,0.15550030133059561
2373,0.1780166268998855
2374,0.1563343792740606
2375,0.17744422165054902
2376,0.16354853427432586
2377,0.15988717592012322
2378,0.1760293393754324
2379,0.1587506671130135
2380,0.1313665363119397
2381,0.14528108269560572
2382,0.14332398576812796
2383,0.135303922289642
2384,0.1435558682862382
2385,0.13835469847851703
2386,0.15705190882553008
2387,0.15576778361148302
2388,0.1611704933191448
2389,0.1611704933191448
2390,0.1611704933191448
2391,0.1611704933191448
2392,0.1611704933191448
2393,0.1611704933191448
2394,0.1611704933191448
2395,0.16550697758100444
2396,0.15071704294511754
2397,0.15071704294511754
2398,0.15071704294511754
2399,0.15854447142093128
2400,0.15071704294511754
2401,0.15071704294511754
2402,0.15854447142093128
2403,0.15071704294511754
2404,0.15071704294511754
2405,0.16550697758100444
2406,0.14493428236878234
2407,0.14493428236878234
2408,0.17702871968280515
2409,0.14186637604321845
2410,0.14186637604321845
2411,0.14186637604321845
2412,0.14186637604321845
2413,0.14186637604321845
2414,0.14186637604321845
2415,0.14186637604321845
2416,0.17702871968280515
2417,0.17702871968280515
2418,0.1726501304596438
