,pearsonr,f_regression,rfr,rfe,rg,rf
640,0.12760494273729625,8.243168349400078,-0.035,4303.0,-0.001338703472075031,0.0
641,0.11852381650723703,7.095528996436807,0.011,3215.0,-0.001022873493185042,0.00040462490877594325
642,0.06512696598372694,2.1212752406876185,-0.045,5222.0,-0.0017338039161169817,1.4035967825421885e-07
643,-0.12298417057436072,7.647979394150596,-0.015,4673.0,0.0007969510417503295,0.0006708459367150823
644,-0.06262036668095768,1.960500270933419,-0.041,6241.0,0.0015621371947044504,0.0
645,-0.11939310159053712,7.201502274270766,0.035,3343.0,-0.002616126999017537,0.0
646,0.1130342592605858,6.4451666384337285,-0.022,1717.0,-0.003203962541612838,0.0
647,0.10346468394200654,5.388746744979548,-0.018,3471.0,-0.0008686245393548344,8.241686494083134e-05
648,0.08209566547299871,3.379144160265124,-0.082,1330.0,-0.0023040394253740822,4.899330967201163e-06
649,-0.1176009734421677,6.983922064373286,-0.009,1690.0,0.0026493740615097664,0.0
650,-0.07515541977055092,2.828850185715461,-0.029,458.0,0.0027916753290470973,0.00015348634173203266
651,-0.10987293744314845,6.085349788695957,0.033,4911.0,-0.00013297505684440897,0.0
652,0.17197751498766264,15.177885472247722,-0.046,2589.0,0.0027590465758595513,0.00012196432955429832
653,0.16601325332350017,14.114068722527152,-0.059,1581.0,-0.0025563073308290177,4.508256310663697e-08
654,0.07832690730313399,3.0741421782491303,-0.039,851.0,0.0035884500482018904,0.0
655,-0.1548278138096099,12.231081898663927,-0.018,1889.0,-0.0018332088276135855,0.0001197148914317405
656,-0.06345424070840196,2.013273778019466,0.012,1789.0,-0.0025200426038846655,1.7729794554198663e-06
657,-0.1604505470822134,13.159482978225077,0.028,5260.0,-0.0005880518441108359,0.0
658,0.1672244320168117,14.326709569518671,0.015,2960.0,-0.0012229301087480719,4.709805588813658e-05
659,0.16830197285934237,14.517337555904957,-0.018,1088.0,0.006793318259891731,0.00011433808314995212
660,0.10715292057783565,5.784324860042801,-0.094,934.0,-0.016012936333679735,0.0006540792218347448
661,0.06974435039840585,2.4342495150540877,-0.016,2826.0,-0.002396730260931898,0.0
662,-0.16131144608091502,13.304859390204719,-0.015,4011.0,0.0013570409181606893,5.8834812316653483e-08
663,-0.10609880475691989,5.669788838266059,-0.021,1489.0,0.010581610302551843,0.0
664,-0.1616077170608121,13.355088570602454,-0.073,2009.0,-0.003933386016131276,0.0001019602503021587
665,-0.04222910769676819,0.8896687173912321,0.108,218.0,0.00831641287007785,0.0003081439475458482
666,-0.16621097782784316,14.148664668433371,0.047,6739.0,-9.280004719090101e-05,0.0018830456918027337
667,0.04705561052721145,1.1051338010291654,0.028,1838.0,0.004107916332416597,0.0
668,0.04905351503143786,1.2012015618552239,0.02,2124.0,0.004028928609224984,4.263331036127417e-05
669,0.046155178519184624,1.063154489605821,0.062,2879.0,0.004161955819300317,0.00017632471232941743
670,0.047152828892181864,1.109715186564009,0.018,784.0,0.004166638717640704,0.0011962244188083687
671,0.048480226891170146,1.1732229989369842,0.077,1982.0,0.004092762389690755,6.668273259662075e-05
672,0.04856275749855808,1.1772303361579348,0.074,1350.0,0.004143248678423101,0.0
673,0.050470121129034616,1.2717615703374936,0.063,2724.0,0.004052244295370967,0.0
674,0.0491929963626259,1.2080589872070375,0.021,2157.0,0.004056786913508276,0.0
675,0.1166794576252115,6.873394779409425,0.045,1371.0,-0.004234296549623047,2.4414992978895897e-07
676,0.09119212121681446,4.1760979228045585,0.003,4002.0,-0.0006719665860746731,7.222088030624209e-07
677,-0.00030795040920181694,4.722706483335827e-05,-0.054,5876.0,-0.00041248162329462004,2.6706893632536476e-08
678,0.1081679114633121,5.895729730318056,0.006,6640.0,-0.0006780574605943397,0.0
679,0.10845943085789914,5.927930072725819,-0.015,6716.0,-0.0009123824685269826,3.444396678446852e-05
680,0.1081679114633121,5.895729730318056,0.043,6651.0,-0.0006780574605943397,0.0
681,0.09081745954548764,4.141568733213933,-0.026,5134.0,-0.001450731956339841,2.583008403420004e-06
682,0.09081745954548764,4.141568733213933,0.039,5139.0,-0.001450731956339841,0.0008507211228678069
683,0.09124082888941452,4.1805976613853515,0.006,6058.0,-0.00069732680407638,0.0
684,0.09776117664238794,4.805436076626575,0.038,4637.0,-0.0016397547842249022,0.0
685,0.09776117664238794,4.805436076626575,0.006,4641.0,-0.0016397547842249022,0.0007046978575582105
686,0.09540346943268335,4.57434219426381,0.052,775.0,-0.002549862077052871,0.0003313459088456136
687,0.08939958112436715,4.012224827120331,0.023,2399.0,-0.003062703393285574,0.0
688,0.08924193435071658,3.9979735299658756,-0.034,3372.0,-0.0028146987786799634,0.0011303537993605948
689,0.08939958112436715,4.012224827120331,-0.055,2611.0,-0.003062703393285574,1.2329947666116424e-05
690,0.08917905736551865,3.9922966810886003,0.056,3329.0,-0.002385159764391045,0.0
691,0.0892091272892217,3.9950110290660534,-0.007,1073.0,-0.0026197793303014555,3.3360752076983906e-06
692,0.08917905736551865,3.9922966810886003,0.019,3574.0,-0.002385159764391045,8.956639718709021e-05
693,0.024698826569033862,0.30398139126221335,-0.014,511.0,-0.01705549956384327,8.41384020962037e-05
694,0.1069866137311719,5.766175918781244,-0.029,242.0,0.018311720256997198,7.004813319255598e-07
695,0.06569893858802507,2.1588609654090507,-0.023,673.0,0.014191435636350145,0.0
696,0.1220070810203597,7.525109180993519,-0.003,1865.0,0.004766186699618538,1.0161047556178247e-05
697,-0.09777942430093976,4.807247484462196,-0.106,805.0,-0.011819108849920403,5.659921366681004e-07
698,-0.1467082015832573,10.954375892411823,-0.067,498.0,-0.02764917861618793,0.0015986567814050723
699,0.03343859602854967,0.5574568874508825,-0.03,818.0,0.008749732627366329,7.295657690579549e-05
700,-0.1011211296903079,5.144899551412372,0.0,1625.0,-0.018100673467595373,0.0
701,-0.14456983463553086,10.630601895202027,-0.002,424.0,-0.04141336264738476,0.0
702,-0.05614321539061015,1.5746897133863607,-0.017,1814.0,-0.00755614900817082,0.0
703,0.13835285037933628,9.71849934578039,-0.033,1643.0,0.003744198858388407,0.0
704,0.12711505208992535,8.178959319725443,-0.033,6632.0,-0.0008590007222848608,2.068134693750886e-06
705,0.14067677250365304,10.054372831449442,-0.036,293.0,0.005370428415097037,0.0007628445277631025
706,-0.15478582634239613,12.224286132007554,-0.029,1497.0,-0.004410079722192825,0.0
707,-0.14813490681047417,11.173273161105978,-0.096,686.0,-0.006065075491475315,0.0
708,-0.13810894660440381,9.6835981404062,-0.031,5175.0,-0.00014364105124602816,2.251111043078398e-06
709,0.04823948141448278,1.161572723414926,-0.057,6773.0,0.0035726234130246852,0.0
710,0.07188441343686804,2.5867162267617596,-0.038,6254.0,0.0022458543568982968,4.673107742211732e-06
711,0.04724612177045986,1.114120554600268,-0.057,1102.0,0.01195272355607932,0.0006615354840651033
712,-0.08270078800085218,3.42948703064833,-0.076,4722.0,-0.005360804350245851,0.0
713,-0.07348977397353673,2.70417651847489,-0.036,1618.0,-0.006302592623988286,1.2675143230031308e-06
714,-0.1022144256979226,5.257932602198098,-0.019,2050.0,-2.7272911742339673e-05,1.926519603191088e-05
715,0.13803559581784736,9.673115053293708,-0.029,3936.0,0.0015522870027028113,1.8749526643554943e-07
716,0.1419814501337963,10.24558666429766,0.004,2550.0,-0.0006775070955376168,4.942358057913434e-06
717,0.14410526354926184,10.560942829375273,-0.024,1906.0,-0.0037068412355946313,0.0005281918911039457
718,-0.15455864556177354,12.187551508884491,-0.064,3430.0,-0.004341699277205281,0.0006387818808150567
719,-0.15570882773355407,12.374143096221236,-0.04,6754.0,-0.0013563425907130913,2.1609089198361246e-07
720,-0.1547802178276122,12.223378534437012,-0.025,3524.0,-0.0033341373139330922,0.002002178267884879
721,0.14931547341004894,11.356151737610885,-0.002,3715.0,0.0006689718043647735,0.00023607432398802577
722,0.16296666593770828,13.586790644386673,0.005,5840.0,0.0016844249808414319,1.1997936999638756e-05
723,0.13688401786934765,9.509321082954097,-0.056,344.0,-0.0051633356569331,0.0006629830034971335
724,-0.15881043166608025,12.884902030772313,-0.044,1332.0,0.0019527602821956397,0.00031151665613783646
725,-0.14893435775754466,11.296941027054322,-0.027,1617.0,0.00329780622143647,0.0012585752814775492
726,-0.1824351100602987,17.145361227228054,0.02,2722.0,-0.0027173048869504743,0.0
727,0.1308110241476679,8.669894072029077,-0.026,3113.0,0.005414046975765852,0.0007479927365932363
728,0.13577322404950318,9.352727063604029,-0.074,1238.0,0.0033668665420164504,1.220759264913786e-05
729,0.16267715353414564,13.537248219763256,-0.021,1697.0,0.011066198957415977,0.0
730,-0.1314474849585242,8.755952988104125,-0.018,1306.0,-0.008738234294140331,0.0007633339629970463
731,-0.1568923180123522,12.567726419199742,-0.059,2365.0,-0.009235352579162446,2.7932886030923938e-06
732,-0.13208594955019615,8.842732115471208,0.012,1582.0,-0.004027432096344149,3.676878576111169e-05
733,0.11804310518246985,7.037277647213415,-0.074,3013.0,0.0043859506773903725,1.2781546103087955e-05
734,0.11715540953423252,6.930366190288283,-0.01,3930.0,0.0027212134043745947,4.101901828379888e-08
735,0.1387107800926037,9.769837212398121,-0.059,668.0,0.006294643307185511,2.3729781092084066e-06
736,-0.12364569370460468,7.731757368839688,0.016,1759.0,-0.007014880896995447,0.0
737,-0.13627017150121087,9.422614503193662,-0.035,185.0,-0.00607648927118287,0.0
738,-0.12700917852131247,8.165117264214935,0.014,911.0,-0.008670545970260943,0.0003540991818125208
739,0.17629789537704396,15.974824757590813,-0.046,2650.0,0.004348203772402852,2.4223119899161532e-06
740,0.17581717091675084,15.885048951070376,-0.037,4090.0,-0.0016864189775436505,0.0
741,0.16819717475900076,14.4987377078046,-0.042,2542.0,0.004291151339097635,0.0003573228920983078
742,-0.16253676211304546,13.513259089295522,0.005,5288.0,-0.0013423713160242564,0.0004246823370718515
743,-0.14995886140008693,11.456484260104853,-0.038,5943.0,-0.00043454726153809194,1.359171743845152e-05
744,-0.16656144353403324,14.210098512787445,-0.046,4092.0,-0.0002467827810277209,0.0
745,0.16361939706671977,13.698846973233568,-0.07,836.0,0.007018817781089313,0.0011634245089641854
746,0.14057816606459067,10.039998614688631,0.03,3399.0,0.0031572859175410615,0.001018037900494257
747,0.17694288979870026,16.09571278374978,-0.042,480.0,0.01341485902770517,0.0
748,-0.16512793016005478,13.959725279087316,-0.087,1284.0,-0.006326136794104386,0.00032311174146661896
749,-0.1709867257346802,14.998253100481854,-0.033,1117.0,-0.012491373171229524,0.0
750,-0.1360077438663628,9.385674182612778,-0.012,6589.0,-0.001738562455323802,4.281888503445128e-06
751,-0.042231848284895575,0.8897844030551919,0.091,1114.0,0.008313420365285956,0.0
752,-0.16621097782784316,14.148664668433371,0.083,6772.0,-9.280004719090101e-05,4.581909731268443e-05
753,0.04703617031752908,1.104218831632152,0.058,1587.0,0.004086187901594714,0.0005301454904482145
754,0.04907702755932639,1.202356148233956,0.062,2840.0,0.004044674345575691,4.203629938330685e-06
755,0.04614159099045418,1.062527286641784,0.044,2998.0,0.004160825216112107,0.0
756,0.047152243445628364,1.1096875690243446,-0.008,779.0,0.0041566700588771925,1.8948294785157775e-07
757,0.04851246647902237,1.1747875980515843,0.097,1869.0,0.004115175717514984,9.486753645003582e-06
758,0.048541784014594885,1.1762113003965955,0.058,997.0,0.0041434545675217566,0.0
759,0.05045940614678822,1.271220250568158,-0.013,2440.0,0.004051339245415814,0.00010140300053791388
760,0.04919891086073758,1.2083502006122213,0.06,1951.0,0.004073227077505029,1.59187994268989e-05
761,0.11667155748931508,6.872451198658334,0.057,1281.0,-0.004236349910311379,0.0007217776965564527
762,0.0911958892256075,4.176445932406877,0.04,3742.0,-0.00067506059051488,2.8960655083397047e-05
763,0.006133663960704997,0.01873637802115739,-0.04,1209.0,0.006050828996502503,1.0952691216949273e-05
764,0.10833943547294415,5.914664755676027,0.055,6353.0,-0.0008781291970121445,0.0
765,0.1086314285909613,5.946971004066968,0.044,6459.0,-0.0008785531458338196,5.536430096706661e-06
766,0.10833943547294415,5.914664755676027,0.044,6463.0,-0.0008781291970121445,0.0001734362738388271
767,0.09116318445874824,4.173425847465647,0.052,5528.0,-0.0013409598341946327,0.0
768,0.09116318445874824,4.173425847465647,0.011,5538.0,-0.0013409598341946327,4.5640420331252264e-07
769,0.09040590659705278,4.103808883379654,0.004,6097.0,-0.0014017916680467701,1.1362927368733896e-05
770,0.09711488389926204,4.741506307673074,-0.019,3382.0,-0.0020852869517236604,6.951994535375996e-05
771,0.09711488389926204,4.741506307673074,0.064,3282.0,-0.0020852869517236604,0.0004101776095958508
772,0.09525920866299203,4.560392227847415,0.034,2818.0,-0.002647929282081801,0.0
773,0.0896886278714284,4.038422154398667,0.033,3535.0,-0.00284923602738533,0.003143474066254944
774,0.08952594085865359,4.023666516106894,-0.008,695.0,-0.002892871924556402,0.0
775,0.0896886278714284,4.038422154398667,0.024,3466.0,-0.00284923602738533,0.0
776,0.08927877710015202,4.001301796560267,-0.035,1812.0,-0.0025908074407335856,0.0003007789865191726
777,0.08904303481225415,3.9800300131081885,0.0,1431.0,-0.002664263573215215,1.1425633796881784e-06
778,0.08927877710015202,4.001301796560267,-0.032,1988.0,-0.0025908074407335856,9.667303439774341e-07
779,-0.02498058414449152,0.3109607816588861,-0.035,646.0,-0.0029898709294224265,0.0
780,0.09883637647639652,4.912768412393132,0.024,1947.0,0.003147744433633585,3.472445911880667e-05
781,0.10303307649957633,5.343400345531259,-0.059,1204.0,0.007134575846334468,0.00039886210867918034
782,0.08576941834689197,3.690633526631923,-0.049,1260.0,0.004318703216422097,0.0
783,-0.07623912037170325,2.91149974179222,-0.066,1424.0,-0.008997104929354599,0.0
784,-0.12847630601260124,8.358027225664811,-0.033,245.0,-0.019370000908582992,8.726679308437295e-07
785,0.029101809807506658,0.42212133740149127,-0.034,914.0,0.008416517208064984,1.4343274850482515e-05
786,-0.04800408965322072,1.150238126724772,-0.092,521.0,-0.010312926028706985,0.0
787,-0.10187834266496286,5.223051032736102,-0.025,4994.0,-0.001741222544994401,8.423205948235442e-06
788,0.13344718701187602,9.029253880279454,-0.047,5952.0,0.0005845657776583808,5.346064376296049e-08
789,0.1370951707805461,9.539243657469958,-0.023,4669.0,0.0013949520072404666,0.0007915118927186158
790,0.11026969308114315,6.129919976594187,-0.086,5038.0,-0.0015448614801687431,3.598598054322549e-05
791,-0.09415742527667562,4.4545716688480335,0.006,3556.0,-0.0013964307964850686,0.0
792,-0.14488836460356272,10.67850378888307,-0.031,5872.0,-0.0002545945065249994,9.761434695517063e-06
793,-0.12404385916119574,7.782412783605198,0.021,4570.0,0.0020226502197671263,0.0005019548152022057
794,-0.1458578321442336,10.825001149380945,-0.034,5008.0,-0.001138391387784609,0.00014973515871231812
795,0.0344447485366681,0.5915493076493366,-0.072,1777.0,-0.0036861258049216495,1.7127259676845108e-06
796,0.055033345168917676,1.5128591518158956,-0.002,1883.0,0.005302568047966402,0.00020891828465005678
797,-0.01351631152184153,0.09099658145050325,-0.071,1516.0,-0.009038966345939996,0.0
798,-0.07466683050489298,2.7919832025526214,-0.081,5167.0,-0.0007138689853940117,7.657065626006548e-05
799,-0.01640566381136271,0.13407069550081835,-0.071,912.0,0.009184688124327281,4.176809615886979e-05
800,-0.0992997987757039,4.959406094380118,-0.039,547.0,-0.012672933132374118,0.00034919195233027204
801,0.13303095651635874,8.972002871802271,-0.041,3377.0,-0.0010851205858287173,4.255740894112609e-06
802,0.13462150116861443,9.191811111392187,0.021,2100.0,0.0029093055544480275,5.745642874177774e-05
803,0.11925698293265304,7.184854167097773,-0.037,2675.0,0.001970191716795187,0.0
804,-0.1488872524104413,11.289634130190398,-0.003,3891.0,-0.0006592295514812512,0.00014986558303897227
805,-0.12801980074669553,8.297748935880009,-0.033,4062.0,-0.0014269548525861545,7.587675253641201e-05
806,-0.14706089624885824,11.008274724303076,0.004,1568.0,-0.005491168391925729,0.0002830822358126019
807,0.14826901104369783,11.193967232029115,-0.043,4788.0,0.0016612987753941485,0.0
808,0.14398246514346957,10.542570743649472,-0.033,4410.0,0.0019916180681645917,0.0002591637571076803
809,0.11306216305332734,6.44839036568696,-0.056,989.0,0.005099040463308729,3.5105974352258154e-05
810,-0.1602039970529591,13.118007565265698,-0.019,6770.0,-0.0008536155097882171,0.0006096435334976494
811,-0.12087857336507785,7.384490935984319,-0.045,813.0,-0.005322899228716368,1.0305560233085775e-05
812,-0.16248623343435023,13.504630711489124,-0.011,2433.0,-0.004745993217001214,0.0003790070507058116
813,0.12184234371051503,7.50449566302086,-0.018,4882.0,0.0001777532938043256,3.154370201767217e-09
814,0.12006992282193829,7.284579841849615,-0.04,2298.0,0.003684796234375174,3.654321623779504e-08
815,0.06946930643189603,2.414995027650364,-0.034,5602.0,-0.00029834014646099895,0.0016477901201959722
816,-0.11491338145782853,6.664132891429203,-0.019,3101.0,0.0017970796001939458,1.2474396476370393e-06
817,-0.06528381329112401,2.131548796766355,-0.025,2143.0,-0.0023383572083191598,3.9471904231672776e-05
818,-0.11614495939821277,6.809707069440319,0.013,2244.0,-0.003063707549056365,4.3169495362846035e-08
819,0.1103774199004656,6.142050740239614,0.002,3287.0,-0.0006369944018031143,0.0
820,0.10719853864409216,5.789308280951938,-0.014,5807.0,0.001243722716668355,7.954415649609388e-07
821,0.06957201030617605,2.422175751373315,-0.034,6369.0,-0.0012202843065348135,0.00010975141560950509
822,-0.11609855317696091,6.804192125461836,-0.015,6660.0,-0.0014070427075200868,0.0
823,-0.07152061484775922,2.560466069212188,-0.024,5915.0,0.0010103342118058713,8.968337234843103e-06
824,-0.11253638822428495,6.387788212011466,0.014,3602.0,-0.0025697796202472332,4.167056563880986e-07
825,0.1743444573675434,15.611737130574056,0.006,959.0,0.007462741718427949,0.0005826589758341114
826,0.17468350716752531,15.674429872077265,0.006,3870.0,0.0016976036530700206,1.1047048239490433e-06
827,0.09802952257484417,4.832109619165817,-0.04,5096.0,-0.0009622751958502196,2.26459973447683e-05
828,-0.1657765658132809,14.072715686729873,0.004,1805.0,-0.005131702249612367,7.000728105534182e-07
829,-0.08573062712560597,3.6872712191661954,-0.017,6714.0,-0.0002474968165327002,0.0
830,-0.16780453893417843,14.429166632857655,0.017,2199.0,-0.005048890735707774,3.8965884315362206e-05
831,0.15677103602655465,12.547814160829255,-0.03,6712.0,-3.3043773174821003e-05,0.0
832,0.14878110416788387,11.273177846122673,-0.08,3064.0,-0.0003215028269460997,0.0
833,0.10283309911652667,5.32245694389673,-0.061,1641.0,-0.009085691419267225,8.533091666013054e-05
834,-0.1520041201285727,11.778562422236185,-0.041,4105.0,0.0025084079796331834,2.175695914513137e-06
835,-0.09937944900108997,4.967444741852977,-0.068,2145.0,0.008201209362444646,0.000787653862808624
836,-0.14706846413073113,11.009432792282102,0.009,5611.0,-0.002168535508715234,0.0
837,-0.04223101788539892,0.8897493494459549,0.065,1282.0,0.008307945529672348,0.00014809766848352914
838,-0.16621097782784316,14.148664668433371,0.017,6752.0,-9.280004719090101e-05,0.0005614355102959817
839,0.04699507884887544,1.1022860832139691,0.093,1965.0,0.004064946113191904,8.440181653664596e-06
840,0.049070946738524274,1.2020574950177079,0.085,1651.0,0.00405371716954973,1.1371615997662648e-07
841,0.04611246302512688,1.061183361682445,0.069,2583.0,0.004134262253464343,0.000363139220953583
842,0.04713504776582902,1.108876543618344,0.046,1396.0,0.0041303331890494704,0.0023106486696648698
843,0.048488672487176254,1.1736327653370557,0.036,2549.0,0.004125465348344917,0.0
844,0.04852668030856361,1.1754777339421942,0.111,933.0,0.004120894401674072,0.0
845,0.05047315723006182,1.2719149749512426,0.052,2039.0,0.004065119278173535,0.0
846,0.04918125838478322,1.2074811465831157,0.043,2625.0,0.004074308269004619,0.0
847,0.11668519225955105,6.874079758031999,0.022,1476.0,-0.004219954237111169,0.0006623118528275668
848,0.09122482815939605,4.179119199374445,0.024,3689.0,-0.0006415442759189717,8.829466566234517e-05
849,-0.009713827475063776,0.0469949395886044,-0.073,281.0,0.008788069657598319,0.0
850,0.1086314285909613,5.946971004066968,0.041,6461.0,-0.0008785531458338196,1.5647350097402076e-05
851,0.10870927616172348,5.95559947633037,-0.029,6009.0,-0.0007407527932851744,0.0
852,0.1086314285909613,5.946971004066968,0.035,6456.0,-0.0008785531458338196,0.0002803451443616419
853,0.09085923648147402,4.145411660250439,-0.001,5954.0,-0.0013610600086116382,5.533453972132998e-08
854,0.09085923648147402,4.145411660250439,-0.009,5942.0,-0.0013610600086116382,0.0
855,0.09074620570306495,4.135018533037422,0.011,6626.0,-0.0010887835963861378,0.00020198081650348517
856,0.09734288529431546,4.764009409416792,-0.024,1279.0,-0.0020587676978657595,2.8975638715462904e-05
857,0.09734288529431546,4.764009409416792,0.019,1383.0,-0.0020587676978657595,1.5301792835153705e-07
858,0.0954977971697368,4.583475487490524,-0.008,891.0,-0.0023174662228619917,1.813070233936092e-05
859,0.08954272483924249,4.025187536096358,0.05,2994.0,-0.0028736410841423195,7.482402413366597e-05
860,0.08987947824140695,4.055767453057059,-0.043,3853.0,-0.0028073228661146046,0.0
861,0.08954272483924249,4.025187536096358,-0.042,3044.0,-0.0028736410841423195,0.0
862,0.08918782790005779,3.9930882810042414,0.021,2532.0,-0.0025214065113467188,1.5314134779125115e-06
863,0.08884010222087634,3.9617652385404014,-0.011,2586.0,-0.002529765068968126,1.9745391432737248e-05
864,0.08918782790005779,3.9930882810042414,-0.036,2360.0,-0.0025214065113467188,7.661246691027104e-05
865,0.028899938539367554,0.4162804910445811,0.011,1254.0,0.015326324377832674,2.276447121633963e-06
866,0.07816736465126799,3.0615546927580826,-0.007,904.0,0.0049802373888901685,0.0
867,0.07274748723233233,2.649535921297447,-0.013,188.0,0.005741844903125829,0.0
868,0.07648748738177451,2.930612257123459,-0.036,737.0,0.005073556898477447,0.0
869,-0.12293801427872161,7.6421517790609075,-0.057,3538.0,-0.004470173938774587,0.00010931540057454983
870,-0.16140836092197275,13.32127890627067,0.004,842.0,-0.01505120648561413,0.0
871,-0.05429587042991782,1.472465579482705,-0.132,1143.0,0.004656338515744728,0.00018711996691096137
872,-0.11568923868276364,6.755649587323387,0.01,534.0,0.01595938741056062,0.0
873,-0.13387529599273107,9.08833886438899,-0.057,535.0,-7.036528518691854e-05,0.0
874,,,-0.009,6803.0,0.0,0.0
875,0.13507797929661233,9.255412948981283,0.003,781.0,0.004142730229777777,0.0
876,0.10889100459176225,5.97576710855214,-0.012,2202.0,-0.0030602890556699347,0.0
877,-0.03612235239903585,0.6506515086615916,-0.021,4808.0,-0.0013214760184776732,0.0
878,-0.07633460247610026,2.9188398210749207,-0.013,2512.0,-0.0020972513483658306,3.78140058320951e-08
879,-0.07898444084449374,3.1262974012833777,-0.016,1960.0,-0.0024477118274283116,3.995559140682555e-08
880,-0.05751120705252351,1.6526204970874396,-0.007,6605.0,0.0010280620625228122,0.0
881,-0.015625403269164694,0.12161800063471827,-0.012,323.0,0.007147050804862585,0.0
882,-0.1438782606104266,10.526993844417545,0.021,2126.0,-0.003391114847221425,0.0
883,-0.21017385687135054,23.01481346434813,0.038,2861.0,-0.0014351376482884398,2.0906141176626246e-05
884,-0.015239295840451953,0.11568046176462918,0.002,5778.0,0.00026480012704408265,0.0006735469480684451
885,-0.20409354989838654,21.645401592391625,0.036,5944.0,0.0009782620748195053,6.10666946693058e-07
886,0.059470882832666626,1.767570900485347,0.026,5735.0,0.0011595013991471375,1.3645885383931913e-05
887,0.1252583269424432,7.937989197325383,0.017,4642.0,0.001092290589774584,0.0
888,-0.0014717582218890923,0.001078706323877325,0.029,640.0,-0.0046092557247941306,0.0
889,-0.06143960523297323,1.886985937272139,0.049,3388.0,0.003407090741656557,0.0005189210429194154
890,0.004615629351050514,0.010609635112558403,0.063,6443.0,0.0004736940730673909,0.0
891,0.13172556602031632,8.793694000606374,0.031,3948.0,0.0019168747016382473,8.511402019878361e-07
892,0.0736527339941706,2.7162480613337125,-0.016,6092.0,0.0020563572360098627,0.0005158190529924608
893,0.06583739398798745,2.1680094711089954,0.024,5370.0,8.767931520724942e-06,6.813149978445904e-07
894,0.18730792983774305,18.107240927994766,-0.058,5704.0,0.0003822324359027997,5.343794472384458e-07
895,-0.06855002085845369,2.351203019840075,-0.018,6780.0,-0.001341795736066756,2.489303901129804e-07
896,0.22373201042290491,26.241435860073317,-0.008,735.0,0.00745681987776645,0.0
897,-0.18494107118717204,17.636415344291287,-0.019,1532.0,-0.005941026725278377,0.00021145154481944803
898,0.227385469974261,27.15256818522573,-0.085,2629.0,-0.0026718027239504803,2.230482984128952e-06
899,-0.01726224273849579,0.14844077526067478,-0.037,477.0,-0.012776765630342092,0.000390316180118802
900,0.19215455864479924,19.092811482024658,-0.041,850.0,0.007859261624182698,0.0
901,-0.13895130643777212,9.804416278908699,-0.084,725.0,0.01521395521877541,4.878402778856e-07
902,0.06008605455160096,1.804461014751769,-0.017,529.0,0.00836900499135689,0.0
903,-0.04042884758298386,0.8153094916210334,-0.043,913.0,-0.010936120745322742,2.9606595316267185e-06
904,-0.0663384031897636,2.2012776482851497,-0.035,3771.0,0.0014195111460279103,2.1444343398376705e-08
905,-0.06200009771273217,1.92170509161769,-0.026,230.0,-0.013756668687672443,2.265984991487717e-05
906,-0.22705392898656016,27.069145175717246,-0.03,803.0,-0.013681608097172903,0.0
907,0.07632250161851768,2.917909060987862,0.072,4809.0,0.00437447290631152,3.1967179402179065e-06
908,0.08813173682814092,3.898346359782185,-0.021,6131.0,0.0015465142206413703,1.977016759435696e-05
909,0.1294985205280367,8.493834143201042,-0.036,5226.0,0.0021214058609562887,1.5193398918623068e-05
910,0.13213407497969287,8.849291499699232,-0.05,4864.0,6.293079739646146e-05,2.7353894929934003e-06
911,0.13183663254353062,8.808791752995102,-0.082,2497.0,0.003055109411168,1.222025565143037e-06
912,0.1745363498494163,15.647202587750776,-0.045,627.0,-0.011533201241376733,0.0
913,0.11230967847486782,6.361748699231719,-0.055,3942.0,0.0022043294686970053,8.658295978815213e-08
914,0.12854517348926614,8.367140563323293,-0.039,3522.0,0.003824389018995185,9.831559778832867e-08
915,0.12715913814340576,8.184726815511699,-0.041,3230.0,0.001464222497026693,9.464000927781674e-05
916,0.007026264626068541,0.02458667431322059,0.042,653.0,0.006757598573273873,0.0005352694118266007
917,0.10958823472614838,6.053471085298621,-0.037,4598.0,0.0010012364699882818,0.00014708298431683048
918,0.12795062022199868,8.28863410813149,-0.047,3781.0,-0.0004997205861597635,8.407682020089485e-07
919,0.1265082442036565,8.09979103001446,-0.059,2533.0,0.002073917752051265,0.0
920,0.12633830920857994,8.077692475301706,-0.047,3596.0,0.0015368706914708468,0.0006116633866964368
921,-0.07283277674891013,2.6557853723315032,-0.056,1544.0,-0.0074741989965583224,0.0
922,-0.01834634836003552,0.16767751039898693,-0.024,2107.0,0.003960686273423938,2.5888109165432153e-05
923,0.022153255456955366,0.24452183339582373,-0.022,6649.0,0.0025045861777944108,0.000382850951221644
924,0.04237036144056393,0.8956411668360902,-0.032,612.0,0.0034950031367122804,0.00030132178467709686
925,0.09858963876096417,4.888029845528259,0.001,2683.0,0.006634525479875708,0.004277657154601239
926,-0.07728404624761022,2.992338968011533,-0.058,889.0,-0.014617813410355217,1.1509919881339203e-05
927,0.010468007416380367,0.054576411714564003,-0.048,888.0,0.003076480924824092,0.0002002273401818873
928,0.03149003331387901,0.4943180313912474,-0.048,235.0,0.0062030084229469755,2.072345684494316e-05
929,0.0426542944877393,0.9077071136378598,-0.021,759.0,0.00465599744865848,1.2127225376201458e-07
930,0.09773438068036094,4.802776732529064,0.012,2210.0,0.00697564034155666,6.550195827058274e-08
931,-0.06645147188988403,2.2088211702964538,-0.033,1548.0,0.001905187201107785,5.690800589162807e-07
