,pearsonr,f_regression,rfr,rfe,rg,rf,mic
5958,0.079941533,3.203012361,-0.017,5386,0.001039228,0,0.195122033
5959,0.091607129,4.214516939,-0.007,1449,0.009386898,0,0.156543893
5960,0.056474524,1.593389125,-0.045,2783,-0.003808124,2.52E-08,0.179179975
5961,-0.050215494,1.25892924,-0.003,4991,-0.001444078,0,0.195122033
5962,-0.045089761,1.014539727,-0.019,466,0.006896205,0.00029268,0.179352294
5963,0.003955158,0.007790473,-0.043,1724,0.00867157,0,0.193023546
5964,-0.07073847,2.504490003,-0.025,3723,-0.013575286,0,0.143520137
5965,-0.089257349,3.999365848,-0.029,6783,-0.001854907,0,0.192067233
5966,-0.097408143,4.770460212,-0.005,70,-0.003501394,0,0.155473749
5967,-0.126030017,8.037682569,-0.019,366,-0.031137663,0,0.159254428
5968,0.062955565,1.981628795,-0.041,325,-0.034262701,0.000241812,0.15678577
5969,-0.064100385,2.054654275,-0.001,821,-0.011511044,0,0.155066099
5970,0.005781382,0.016645899,-0.026,4359,-0.000807729,9.45E-07,0.149708295
5971,-0.023567324,0.276752265,-0.013,2987,-0.001174489,0.000394691,0.14956656
5972,0.090510977,4.113432181,-0.005,1018,0.010506656,1.61E-05,0.154833917
5973,0.07098865,2.522326386,-0.013,3059,0.003751833,0,0.159534395
5974,0.095499451,4.583635686,-0.004,1140,0.006506741,1.61E-07,0.16711357
5975,-0.051778945,1.338756749,-0.04,5097,0.001649281,0,0.15838339
5976,-0.08263681,3.424146434,-0.019,4169,-0.001360987,0.000459458,0.157596293
5977,-0.053208871,1.413932698,-0.018,3911,0.001200986,5.86E-05,0.160434045
5978,-0.022040449,0.24203671,-0.038,341,0.015258046,5.49E-06,0.148772916
5979,0.1179808,7.029746023,0.001,6118,0.008181939,3.28E-05,0.173494672
5980,-0.127609392,8.243752776,-0.017,5397,-0.003577527,0,0.185109191
5981,0.073767666,2.72477831,-0.019,193,-0.010795715,0,0.152388465
5982,-0.09269224,4.31582287,-0.003,4599,-0.00732342,0,0.157115679
5983,0.09269224,4.31582287,0.006,6464,0.000636819,0,0.157115679
5984,0.020912422,0.217885321,-0.024,1712,-0.005250853,3.06E-05,0.148832808
5985,-0.008300453,0.034313325,-0.014,2056,0.002492639,0,0.138350258
5986,0.09269224,4.31582287,0,6139,0.002197026,0,0.157115679
5987,0.008300453,0.034313325,-0.032,2442,-0.001994111,0,0.138350258
5988,0.09269224,4.31582287,-0.003,6462,0.000636819,0,0.157115679
5989,-0.060966266,1.857914704,-0.014,910,0.008340992,1.20E-05,0.153195923
5990,0.09269224,4.31582287,-0.014,6121,0.002197026,0,0.157115679
5991,0.008300453,0.034313325,-0.015,3490,-0.001150449,0,0.138350258
5992,0.081041126,3.292319569,-0.018,3641,0.002932829,0.00041574,0.138801299
5993,0.083348465,3.483791192,-0.016,2852,-0.00024132,0,0.143682983
5994,0.092231152,4.27262501,-0.01,437,0.026740162,0,0.149520785
5995,0.101465724,5.180389631,0.002,333,0.013461122,0.001300327,0.152193575
5996,-0.076688487,2.946126274,-0.034,1293,-0.003968619,0,0.119986004
5997,0.023711711,0.280155657,0.002,6564,0.00011795,0,0.119986004
5998,0.098919092,4.921076076,0.002,1213,0.002363068,0,0.151965841
5999,0.098919092,4.921076076,0.006,2511,0.002453955,0,0.151965841
6000,0.098919092,4.921076076,-0.035,1369,0.002363068,9.38E-07,0.151965841
6001,-0.053226788,1.414887831,-0.004,4346,0.00256441,0,0.140214257
6002,0.098919092,4.921076076,-0.01,2668,0.002453955,0,0.151965841
6003,-0.088856256,3.963217592,-0.012,2178,-0.00215327,6.46E-06,0.140229414
6004,0.10484405,5.534995005,-0.016,517,0.021286174,0,0.156101184
6005,-0.088856256,3.963217592,0.01,1843,-0.00215327,0,0.140229414
6006,-0.088856256,3.963217592,-0.011,2166,-0.00215327,0.001253266,0.140229414
6007,-0.088856256,3.963217592,0.002,2344,-0.00215327,5.10E-07,0.140229414
6008,0.097941753,4.823376962,-0.046,164,0.003010318,0.000216329,0.151965841
6009,-0.034387048,0.589566754,-0.025,3569,0.001117108,8.68E-06,0.118363572
6010,0.098277334,4.856809525,-0.005,746,0.003326319,0,0.171163433
6011,-0.007913906,0.031191651,-0.021,3307,0.001478391,3.55E-05,0.160357501
6012,0.097941753,4.823376962,0.008,991,0.002981919,0,0.151965841
6013,-0.038556336,0.741424537,-0.042,1318,-0.006870765,4.34E-09,0.139912576
6014,0.097935625,4.822767529,-0.03,165,0.003010143,0.000410802,0.151965841
6015,-0.100189432,5.049572526,0.007,2951,-0.001952796,0,0.147721595
6016,0.094743959,4.510746418,-0.001,507,0.015709083,0,0.130413133
6017,-0.099813393,5.011357995,-0.008,3393,-0.001923999,0,0.147721595
6018,0.061842718,1.911924053,-0.022,809,0.017211877,5.51E-08,0.149733519
6019,-0.099691618,4.999014788,-0.013,3223,-0.001914762,3.07E-05,0.147721595
6020,0.091645421,4.21807087,-0.003,403,-0.010947882,0,0.172934799
6021,-0.054785357,1.499214622,-0.021,3606,-3.16E-05,0,0.158519961
6022,-0.078149196,3.060122913,-0.006,1674,0.005183966,0,0.124195891
6023,-0.070044748,2.455367523,-0.023,5019,-0.003386785,0,0.141326273
6024,-0.086348315,3.740996683,-0.007,3232,-0.001346653,0,0.120321417
6025,0.078221377,3.065813142,-0.003,3762,-0.003520111,0,0.147172875
6026,0.078221377,3.065813142,-0.025,3757,-0.003520111,0,0.147172875
6027,0.03645483,0.662700096,-0.026,214,-0.026413398,0,0.142727276
6028,0.04277037,0.912663189,-0.012,423,-0.034896197,0,0.145995661
6029,0.041532222,0.860497183,-0.019,5506,-0.005938199,1.77E-05,0.145689901
6030,0.0474735,1.124894354,-0.024,4957,-0.00527489,5.51E-06,0.145689901
6031,0.079292297,3.150870015,-0.028,314,0.016468726,0,0.148337621
6032,0.060243711,1.813977242,-0.023,2171,-0.002359493,0,0.148859615
6033,0.109423705,6.035087971,0.019,1468,0.011296577,9.27E-06,0.157914337
6034,0.101098463,5.142569499,0,1994,0.001202008,0,0.154336177
6035,0.130362758,8.60955003,-0.023,798,0.028058819,0,0.163096506
6036,0.000980555,0.000478822,-0.02,6290,-0.000699664,0,0.144230085
6037,0.020538995,0.210170126,-0.01,200,-0.02149638,0,0.135059731
6038,0.071326875,2.546542123,-0.007,197,0.004036942,0,0.147995143
6039,0.069689174,2.430380643,-0.017,2065,-0.002706832,0,0.15451284
6040,0.056515674,1.595719421,-0.017,1505,0.010260449,0,0.154452198
6041,0.111918697,6.316970872,-0.014,4644,0.005458877,2.01E-05,0.149854216
6042,0.091139862,4.17127283,-0.012,2383,-0.001176254,7.40E-07,0.150792046
6043,0.078627482,3.097928162,-0.01,824,-0.008032371,0,0.152409705
6044,0.073733322,2.722227866,-0.005,2179,-0.004509374,0,0.145776792
6045,0.073733322,2.722227866,-0.003,2176,-0.004509374,0,0.145776792
6046,0.040997382,0.83844035,-0.033,3312,-0.000347411,3.60E-06,0.145776792
6047,0.029960654,0.447426727,0.01,1675,-0.005047443,2.22E-05,0.140453179
6048,0.037802039,0.712657454,-0.03,2388,-0.00595275,0,0.145776792
6049,0.036374984,0.659796439,-0.019,1244,-0.008212983,0,0.145776792
6050,0.06627807,2.197257824,-0.006,3927,-0.001048364,0,0.157319477
6051,0.047179714,1.110983809,-0.023,811,-0.007528466,0,0.125335026
6052,0.016413159,0.134193253,-0.018,2233,0.00814462,0,0.155708784
6053,0.076773994,2.952738722,0.019,704,0.004030897,0.001117744,0.184055696
6054,-0.022744578,0.257756635,-0.037,6338,-0.0002023,0.00013071,0.132859608
6055,0.069089277,2.388518632,-0.029,6339,0.000747714,2.16E-05,0.155444479
6056,0.076688487,2.946126274,-0.011,1964,0.003968619,0,0.119986004
6057,-0.013237747,0.087283788,-0.007,177,0.01043325,0,0.14719811
6058,0.076688487,2.946126274,0.004,1221,0.003968619,0,0.119986004
6059,0.076688487,2.946126274,-0.009,778,0.003967032,0,0.119986004
6060,0.076688487,2.946126274,-0.01,1359,0.003968619,0,0.119986004
6061,0.076688487,2.946126274,-0.003,1926,0.003968619,0,0.119986004
6062,-0.011024454,0.060533578,-0.007,2429,0.000243728,0,0.130586974
6063,-0.079194033,3.143016086,-0.019,3528,-0.001438324,0,0.136451368
6064,-0.025453737,0.32285976,-0.017,525,-0.02098601,1.15E-06,0.150761685
6065,-0.019993256,0.199145285,-0.001,964,-0.015816461,0,0.144933109
6066,0.001316301,0.00086286,-0.014,739,-0.012518792,5.57E-06,0.145943347
6067,0.019653217,0.192426291,-0.008,665,-0.000959478,0.000101158,0.158183995
6068,0.051353796,1.31680444,0,2417,-0.006092825,0,0.14927081
6069,0.020080665,0.200891093,-0.008,460,-0.002507982,0,0.177647768
6070,0.027019674,0.363836901,0.004,1074,-0.003622319,0.000287996,0.180644301
6071,0.060705485,1.841995687,-0.017,6470,-2.45E-05,0,0.138354698
6072,0.060705485,1.841995687,0.002,6547,-2.45E-05,0,0.138354698
6073,0.027019674,0.363836901,-0.021,2203,-0.003622319,4.17E-06,0.180644301
6074,0.027019674,0.363836901,-0.036,1627,-0.003622319,7.56E-08,0.180644301
6075,0.060705485,1.841995687,-0.009,6467,-2.45E-05,0,0.138354698
6076,0.060705485,1.841995687,-0.01,6491,-2.45E-05,0,0.138354698
6077,0.060705485,1.841995687,-0.004,6472,-2.45E-05,0,0.138354698
6078,0.060705485,1.841995687,-0.017,6476,-2.45E-05,0.000179157,0.138354698
6079,0.060705485,1.841995687,-0.013,6508,-2.45E-05,0,0.138354698
6080,0.060705485,1.841995687,-0.001,6490,-2.45E-05,0,0.138354698
6081,0.060705485,1.841995687,-0.007,6534,-2.45E-05,0,0.138354698
6082,0.027019674,0.363836901,-0.022,1658,-0.003622319,0,0.180644301
6083,0.053210356,1.414011865,-0.002,1592,-0.002478273,0,0.182609901
6084,0.053210356,1.414011865,-0.001,2580,-0.002478273,0,0.182609901
6085,-0.059483163,1.768303532,0.013,6357,4.74E-05,0,0.152929913
6086,-0.059483163,1.768303532,-0.04,6398,4.74E-05,0,0.152929913
6087,-0.05978352,1.78627077,-0.012,6154,0.000129088,0,0.155767784
6088,-0.05978352,1.78627077,0.007,6130,0.000129088,0,0.155767784
6089,0.027019674,0.363836901,-0.005,1996,-0.003622319,1.09E-05,0.180644301
6090,-0.059483163,1.768303532,-0.007,6350,4.74E-05,0.000137991,0.152929913
6091,-0.059483163,1.768303532,-0.02,6349,4.74E-05,0,0.152929913
6092,-0.059483163,1.768303532,0.005,6402,4.74E-05,0,0.152929913
6093,-0.059483163,1.768303532,-0.013,6364,4.74E-05,0,0.152929913
6094,-0.059483163,1.768303532,-0.019,6370,4.74E-05,5.23E-07,0.152929913
6095,-0.059483163,1.768303532,0.009,6354,4.74E-05,0,0.152929913
6096,-0.059483163,1.768303532,-0.001,6384,4.74E-05,0,0.152929913
6097,0.027019674,0.363836901,0.002,581,-0.003622319,0,0.180644301
6098,-0.05978352,1.78627077,-0.004,6297,0.000129088,0,0.155767784
6099,-0.05978352,1.78627077,-0.018,6152,0.000129088,0,0.155767784
6100,-0.05978352,1.78627077,-0.012,6100,0.000129088,0,0.155767784
6101,-0.05978352,1.78627077,-0.044,6167,0.000129088,0,0.155767784
6102,-0.05978352,1.78627077,0.002,6085,0.000129088,0,0.155767784
6103,-0.05978352,1.78627077,0.009,6187,0.000129088,0,0.155767784
6104,-0.05978352,1.78627077,-0.01,6119,0.000129088,0,0.155767784
6105,-0.00447861,0.009989056,-0.008,277,0.002024508,0,0.143266911
6106,-0.00447861,0.009989056,-0.023,3640,0.002024508,0,0.143266911
6107,0.060705485,1.841995687,-0.023,6322,-8.16E-05,0,0.138354698
6108,0.060705485,1.841995687,0.001,6198,-8.16E-05,0,0.138354698
6109,0.060705485,1.841995687,-0.004,6289,-8.16E-05,0,0.138354698
6110,0.060705485,1.841995687,-0.042,6264,-8.16E-05,0,0.138354698
6111,0.060705485,1.841995687,0.003,6256,-8.16E-05,0,0.138354698
6112,0.060705485,1.841995687,-0.026,6200,-8.16E-05,0,0.138354698
6113,-0.060705485,1.841995687,-0.045,6729,4.45E-06,0,0.138354698
6114,-0.060705485,1.841995687,-0.009,6691,4.45E-06,0,0.138354698
6115,-0.060705485,1.841995687,-0.01,6730,4.45E-06,0,0.138354698
6116,-0.060705485,1.841995687,-0.013,6751,4.45E-06,0,0.138354698
6117,-0.060705485,1.841995687,-0.005,6670,4.45E-06,0,0.138354698
6118,-0.060705485,1.841995687,-0.022,6735,4.45E-06,7.52E-06,0.138354698
6119,0.079068466,3.13299443,-0.009,351,0.008488526,0,0.171226698
6120,0.082039671,3.37450496,-0.013,1084,-0.006804389,0,0.171591085
6121,0.082039671,3.37450496,-0.006,814,-0.006804389,0,0.171591085
6122,0.060705485,1.841995687,-0.024,6477,-2.45E-05,0,0.138354698
6123,0.060705485,1.841995687,-0.042,6516,-2.45E-05,0,0.138354698
6124,0.031518078,0.495199772,-0.005,5079,0.001273651,0,0.145542112
6125,0.031518078,0.495199772,-0.026,4824,0.001273651,0,0.145542112
6126,-0.00447861,0.009989056,-0.009,1628,0.002024508,0,0.143266911
6127,-0.00447861,0.009989056,-0.021,4468,0.002024508,0,0.143266911
6128,-0.00447861,0.009989056,-0.008,2034,0.002024508,0,0.143266911
6129,-0.00447861,0.009989056,-0.024,3419,0.002024508,0,0.143266911
6130,0.053210356,1.414011865,-0.015,2379,-0.002478273,0,0.182609901
6131,0.053210356,1.414011865,-0.008,2026,-0.002478273,0,0.182609901
6132,0.053210356,1.414011865,-0.002,1769,-0.002478273,0,0.182609901
6133,0.053210356,1.414011865,-0.013,2252,-0.002478273,0,0.182609901
6134,0.031518078,0.495199772,-0.007,3946,0.001273651,0,0.145542112
6135,0.031518078,0.495199772,-0.022,4527,0.001273651,0,0.145542112
6136,0.031518078,0.495199772,-0.008,2687,0.001273651,9.10E-08,0.145542112
6137,0.031518078,0.495199772,-0.011,3103,0.001273651,0,0.145542112
6138,-0.00447861,0.009989056,-0.019,1108,0.002024508,0,0.143266911
6139,-0.00447861,0.009989056,-0.019,4611,0.002024508,0,0.143266911
6140,0.053210356,1.414011865,-0.006,1925,-0.002478273,0,0.182609901
6141,0.053210356,1.414011865,-0.001,2659,-0.002478273,0,0.182609901
6142,0.053210356,1.414011865,-0.001,1255,-0.002478273,0,0.182609901
6143,0.053210356,1.414011865,-0.002,2148,-0.002478273,0,0.182609901
6144,0.053210356,1.414011865,-0.004,2506,-0.002478273,0,0.182609901
6145,0.053210356,1.414011865,0,392,-0.002478273,0,0.182609901
6146,0.053210356,1.414011865,-0.012,869,-0.002478273,0,0.182609901
6147,0.053210356,1.414011865,-0.006,1136,-0.002478273,1.44E-06,0.182609901
6148,0.053210356,1.414011865,-0.008,1432,-0.002478273,0,0.182609901
6149,0.027019674,0.363836901,-0.019,374,-0.003622319,0,0.180644301
6150,0.027019674,0.363836901,-0.035,2133,-0.003622319,0,0.180644301
6151,0.079068466,3.13299443,0.008,580,0.008488526,0,0.171226698
6152,0.028427673,0.402775533,-0.003,5276,0.000691703,0,0.155767784
6153,0.028427673,0.402775533,-0.022,5281,0.000691703,0,0.155767784
6154,0.00887084,0.039191605,-0.009,1345,-0.007288512,0,0.182232094
6155,0.00887084,0.039191605,-0.007,478,-0.007288512,4.68E-05,0.182232094
6156,-0.05978352,1.78627077,0.01,6112,0.000129088,0,0.155767784
6157,-0.05978352,1.78627077,-0.016,6227,0.000129088,0,0.155767784
6158,-0.00447861,0.009989056,-0.008,3147,0.002024508,0,0.143266911
6159,-0.00447861,0.009989056,-0.009,2862,0.002024508,2.61E-06,0.143266911
6160,-0.00447861,0.009989056,-0.018,4168,0.002024508,0,0.143266911
6161,0.031518078,0.495199772,-0.008,857,0.001273651,0,0.145542112
6162,-0.00447861,0.009989056,-0.01,4353,0.002024508,0,0.143266911
6163,-0.00447861,0.009989056,-0.014,4756,0.002024508,0,0.143266911
6164,0.031518078,0.495199772,-0.03,3702,0.001273651,0,0.145542112
6165,-0.00447861,0.009989056,-0.022,4856,0.002024508,0,0.143266911
6166,-0.00447861,0.009989056,-0.013,3952,0.002024508,0.000101725,0.143266911
6167,0.075577168,2.860871354,-0.007,3127,-0.000712586,0,0.181220621
6168,0.075577168,2.860871354,-0.005,2596,-0.000712586,0,0.181220621
6169,0.060705485,1.841995687,-0.018,6211,-8.16E-05,0,0.138354698
6170,0.060705485,1.841995687,-0.026,6327,-8.16E-05,0,0.138354698
6171,0.060705485,1.841995687,-0.005,6230,-8.16E-05,0,0.138354698
6172,0.060705485,1.841995687,-0.006,6255,-8.16E-05,9.69E-05,0.138354698
6173,0.060705485,1.841995687,-0.003,6271,-8.16E-05,0,0.138354698
6174,0.060705485,1.841995687,0,6270,-8.16E-05,0,0.138354698
6175,0.060705485,1.841995687,-0.001,6236,-8.16E-05,0,0.138354698
6176,0.060705485,1.841995687,-0.016,6291,-8.16E-05,0,0.138354698
6177,0.060705485,1.841995687,-0.016,6253,-8.16E-05,0,0.138354698
6178,-0.05978352,1.78627077,0,6195,0.000129088,0,0.155767784
6179,-0.083772725,3.519599045,-0.019,4645,8.45E-05,0,0.138354698
6180,-0.083772725,3.519599045,-0.015,4323,8.45E-05,0,0.138354698
6181,-0.083772725,3.519599045,-0.007,4493,8.45E-05,0,0.138354698
6182,-0.083772725,3.519599045,-0.009,4440,8.45E-05,0,0.138354698
6183,-0.083772725,3.519599045,-0.015,4417,8.45E-05,0,0.138354698
6184,-0.083772725,3.519599045,-0.024,4186,8.45E-05,0,0.138354698
6185,-0.083772725,3.519599045,-0.029,4545,8.45E-05,0,0.138354698
6186,-0.05978352,1.78627077,-0.009,6057,0.000129088,0,0.155767784
6187,-0.047392569,1.12105365,-0.005,4473,-0.002871043,2.19E-05,0.158580163
6188,-0.047392569,1.12105365,0.004,4196,-0.002871043,0.000757069,0.158580163
6189,-0.047392569,1.12105365,-0.022,4182,-0.002871043,0,0.158580163
6190,-0.047392569,1.12105365,-0.013,4472,-0.002871043,0.000148496,0.158580163
6191,-0.047392569,1.12105365,-0.011,4206,-0.002871043,0,0.158580163
6192,-0.047392569,1.12105365,-0.024,4360,-0.002871043,0,0.158580163
6193,-0.047392569,1.12105365,-0.022,4276,-0.002871043,0,0.158580163
6194,-0.047392569,1.12105365,-0.035,4446,-0.002871043,0,0.158580163
6195,-0.047392569,1.12105365,-0.031,4321,-0.002871043,0,0.158580163
6196,-0.059483163,1.768303532,-0.042,6362,4.74E-05,0,0.152929913
6197,-0.059483163,1.768303532,-0.029,6355,4.74E-05,0,0.152929913
6198,-0.059483163,1.768303532,-0.01,6363,4.74E-05,1.17E-09,0.152929913
6199,-0.059483163,1.768303532,-0.03,6351,4.74E-05,0,0.152929913
6200,-0.059483163,1.768303532,-0.012,6387,4.74E-05,0,0.152929913
6201,-0.059483163,1.768303532,-0.004,6386,4.74E-05,0,0.152929913
6202,-0.05978352,1.78627077,-0.012,6102,0.000129088,0,0.155767784
6203,-0.083772725,3.519599045,-0.031,4280,8.45E-05,0,0.138354698
6204,-0.083772725,3.519599045,0.004,4580,8.45E-05,0,0.138354698
6205,-0.05978352,1.78627077,-0.001,6093,0.000129088,1.14E-07,0.155767784
6206,0.075577168,2.860871354,0.003,3583,-0.000712586,0,0.181220621
6207,0.082039671,3.37450496,-0.006,703,-0.006804389,0,0.171591085
6208,0.075577168,2.860871354,0.006,3872,-0.000712586,0,0.181220621
6209,0.060705485,1.841995687,-0.014,6538,-2.45E-05,0,0.138354698
6210,0.060705485,1.841995687,-0.009,6480,-2.45E-05,0,0.138354698
6211,0.028427673,0.402775533,-0.021,5269,0.000691703,0,0.155767784
6212,0.028427673,0.402775533,-0.01,5233,0.000691703,0.001163192,0.155767784
6213,0.041621318,0.864199463,-0.009,2946,-0.000406526,0,0.170001026
6214,0.028427673,0.402775533,-0.007,5227,0.000691703,0,0.155767784
6215,0.041621318,0.864199463,-0.005,2285,-0.000406526,0,0.170001026
6216,0.028427673,0.402775533,-0.038,5245,0.000691703,0,0.155767784
6217,0.041621318,0.864199463,-0.008,3168,-0.000406526,0,0.170001026
6218,0.041621318,0.864199463,-0.004,3404,-0.000406526,0,0.170001026
6219,0.041621318,0.864199463,-0.018,2534,-0.000406526,2.07E-07,0.170001026
6220,0.041621318,0.864199463,-0.029,1550,-0.000406526,0,0.170001026
6221,0.041621318,0.864199463,-0.035,2073,-0.000406526,1.33E-07,0.170001026
6222,0.060705485,1.841995687,-0.006,6501,-2.45E-05,0,0.138354698
6223,0.060705485,1.841995687,0.004,6527,-2.45E-05,0,0.138354698
6224,0.079068466,3.13299443,0.014,355,0.008488526,0,0.171226698
6225,0.027019674,0.363836901,-0.019,1403,-0.003622319,0,0.180644301
6226,0.027019674,0.363836901,-0.023,1357,-0.003622319,0,0.180644301
6227,0.027019674,0.363836901,-0.015,1879,-0.003622319,0,0.180644301
6228,0.027019674,0.363836901,-0.012,40,-0.003622319,0,0.180644301
6229,0.027019674,0.363836901,-0.006,944,-0.003622319,6.93E-06,0.180644301
6230,0.027019674,0.363836901,-0.069,72,-0.003622319,2.43E-08,0.180644301
6231,0.027019674,0.363836901,0.014,572,-0.003622319,6.57E-07,0.180644301
6232,0.079068466,3.13299443,-0.006,567,0.008488526,0,0.171226698
6233,0.031518078,0.495199772,-0.028,4687,0.001273651,0,0.145542112
6234,0.031518078,0.495199772,-0.025,971,0.001273651,2.70E-08,0.145542112
6235,0.031518078,0.495199772,-0.014,361,0.001273651,0,0.145542112
6236,0.031518078,0.495199772,-0.009,4056,0.001273651,0,0.145542112
6237,0.031518078,0.495199772,-0.018,3378,0.001273651,4.51E-06,0.145542112
6238,0.031518078,0.495199772,-0.013,4324,0.001273651,0,0.145542112
6239,0.031518078,0.495199772,-0.012,1649,0.001273651,0,0.145542112
6240,0.082039671,3.37450496,-0.004,1029,-0.006804389,0,0.171591085
6241,0.082039671,3.37450496,-0.004,733,-0.006804389,1.60E-08,0.171591085
6242,0.05148254,1.323432742,-0.001,728,0.009294056,8.02E-07,0.167576838
6243,-0.057041397,1.625642433,-0.008,1308,-0.004731921,0.000356099,0.158346243
6244,0.006329441,0.019951584,-0.027,228,0.009573138,1.88E-08,0.13964527
6245,0.00730237,0.026557073,-0.011,3327,0.000485582,0,0.158563425
6246,-0.012232681,0.074531113,-0.014,2141,0.000658634,0,0.144616057
6247,-0.013162467,0.086293717,-0.007,2189,2.27E-07,0,0.153767921
6248,-0.018879296,0.177564343,-0.016,4082,-0.003821381,0,0.147787995
6249,-0.03391765,0.573562497,-0.01,1795,0.003480335,0,0.170324344
6250,-0.013081894,0.085240293,-0.007,1317,-0.010076954,3.46E-06,0.157370871
6251,-0.029563431,0.435630971,-0.022,5679,-0.006674758,3.56E-06,0.168095427
6252,0.033948109,0.574594293,-0.016,5612,0.000121143,0,0.14547306
6253,-0.020796781,0.21548124,-0.022,6330,-0.001678313,0,0.167576838
6254,0.046769583,1.091710145,-0.017,6007,0.002115842,1.62E-05,0.147835592
6255,-0.018206169,0.1651241,-0.009,544,-0.006464389,0,0.149833138
6256,-0.025952975,0.335657434,-0.023,1725,-0.010147739,0,0.148373294
6257,-0.000660528,0.000217276,-0.026,338,-0.002782693,0,0.161760906
6258,-0.033355898,0.554699918,-0.017,383,-0.017744994,0.001042271,0.154867576
6259,0.003556806,0.006300212,-0.024,452,0.011387362,4.49E-05,0.164407847
6260,-0.005609935,0.015673235,-0.03,6343,0.000837586,0,0.165108083
6261,0.026079014,0.338927756,-0.02,346,0.024152591,0,0.162002736
6262,0.004220541,0.008871016,-0.028,724,0.013333118,0,0.159378918
6263,0.005631508,0.015794016,-0.008,5576,0.001426629,0.000403777,0.171656726
6264,0.023305783,0.270640451,-0.002,436,0.018050969,0,0.17379722
6265,-0.038347066,0.733386183,-0.012,5369,-0.000328684,0,0.167576838
6266,0.006418912,0.020519659,-0.033,1154,0.009403668,0,0.148096632
6267,0.03498173,0.610159951,-0.015,329,0.026866955,0,0.147187957
6268,0.006594764,0.021659414,-0.005,1266,0.001213364,4.47E-06,0.16544655
6269,0.035161563,0.616457218,-0.006,3305,0.00575841,0,0.162308866
6270,-0.027585491,0.379246335,-0.005,1444,-0.018261881,0.000203951,0.1629069
6271,-0.053451744,1.426907104,-0.022,350,0.006334876,0,0.150423562
6272,-0.018448438,0.169549439,-0.019,620,-0.017842993,1.35E-06,0.140736491
6273,-0.055226357,1.523522035,-0.007,409,-0.021479671,1.78E-05,0.14599695
6274,-0.04336627,0.938320074,-0.025,3012,0.002319041,2.26E-07,0.154752725
6275,-0.044020553,0.966902613,-0.02,562,-0.00647587,4.75E-06,0.152884181
6276,-0.038347066,0.733386183,-0.024,5334,-0.000328684,0,0.167576838
6277,-0.027238824,0.369767215,-0.022,261,0.017773462,7.94E-08,0.149970687
6278,0.055881426,1.55999287,-0.018,3017,0.006768294,0,0.18557533
6279,0.023742225,0.280877555,-0.004,3252,0.004766791,0,0.168790713
6280,0.029925903,0.446388495,-0.007,4235,0.002841441,0,0.154201013
6281,0.08569634,3.684300659,-0.01,340,0.030174582,0,0.144394747
6282,0.023951888,0.285863069,-0.03,1316,0.006741116,0,0.142192756
6283,0.004078366,0.008283407,-0.011,2507,-0.005295451,0,0.147787995
6284,-0.045891035,1.050994962,-0.021,1096,-0.010753706,0,0.171590941
6285,0.047671527,1.1343199,-0.003,2975,0.006964264,0,0.162052399
6286,0.039161443,0.764915166,-0.048,440,0.020952094,2.54E-07,0.143151455
6287,-0.013952863,0.096970709,-0.037,2174,0.003287046,0,0.161760906
6288,-0.013952863,0.096970709,-0.016,2194,0.003287046,9.77E-06,0.161760906
6289,-0.00840196,0.035157766,-0.02,2035,0.002614587,2.47E-06,0.154036311
6290,0.011665295,0.067776623,-0.014,6408,0.002142297,1.36E-05,0.154201013
6291,0.033639633,0.56418764,-0.024,258,0.04363046,6.81E-05,0.170014572
6292,0.049481337,1.222297233,-0.034,6186,0.002747836,9.19E-07,0.154201013
6293,-0.006099918,0.018530774,-0.004,3813,-0.000620694,0,0.131224281
6294,-0.006099918,0.018530774,-0.01,3878,-0.000620694,0,0.131224281
6295,-0.006099918,0.018530774,-0.038,3695,-0.000620694,3.33E-06,0.131224281
6296,-0.080937558,3.283854521,-0.015,3010,-0.002428048,0,0.16131852
6297,-0.11567261,6.753681317,0.011,309,-0.010855246,0,0.174492328
6298,-0.050815272,1.289260681,-0.011,1201,0.00599172,0,0.176404013
6299,-0.057504501,1.652233851,-0.044,1832,-0.005884256,0,0.179519281
6300,-0.071500965,2.559052101,-0.038,3129,-0.002571037,0,0.151210751
6301,0.028410481,0.402288124,-0.002,1100,0.006367759,0,0.14655416
6302,0.067968092,2.311268707,-0.007,1560,0.009255353,0,0.14681622
6303,-0.019748512,0.194297636,-0.026,5924,-0.004165142,0,0.145585654
6304,0.014593818,0.106086394,-0.002,449,0.003430263,0,0.149341894
6305,-0.008241828,0.033830304,-0.012,4672,-0.005660327,0,0.143507403
6306,-0.008241828,0.033830304,-0.014,4216,-0.005660327,0,0.143507403
6307,-0.008241828,0.033830304,0.003,3300,-0.005660327,2.68E-06,0.143507403
6308,-0.008241828,0.033830304,-0.009,2280,-0.005660327,0.000104657,0.143507403
6309,-0.008241828,0.033830304,0.016,4860,-0.005660327,0,0.143507403
6310,-0.008241828,0.033830304,0.012,3844,-0.005660327,0,0.143507403
6311,-0.004552334,0.01032064,-0.018,3696,0.00310032,1.93E-08,0.187577646
6312,-0.006800788,0.023033926,0,3350,0.003103832,0,0.145343449
6313,-0.004552334,0.01032064,-0.005,3594,0.00310032,1.59E-05,0.187577646
6314,0.138264368,9.705830327,-0.025,2820,0.005735779,0.000144263,0.171947295
6315,0.136442629,9.44693194,0.002,2576,0.004573291,1.16E-06,0.155321883
